loss,mae,val_loss,val_mae,learning_rate
0.061692360788583755,0.1254049688577652,0.05376076325774193,0.13017867505550385,0.00027253388543613255
0.06098814308643341,0.1252560019493103,0.061220552772283554,0.12504294514656067,0.00027253388543613255
0.060638729482889175,0.12469515949487686,0.05401429161429405,0.13182364404201508,0.00027253388543613255
0.06147144362330437,0.12530292570590973,0.06350076198577881,0.13923296332359314,0.00027253388543613255
0.06087542697787285,0.12419045716524124,0.05738120526075363,0.12777429819107056,0.00027253388543613255
0.060685839504003525,0.12451361864805222,0.05423901230096817,0.12844333052635193,0.00027253388543613255
0.06159446761012077,0.12522245943546295,0.07249513268470764,0.14809870719909668,0.00027253388543613255
0.06095605343580246,0.12392815202474594,0.05558657646179199,0.13037686049938202,0.00027253388543613255
0.060675062239170074,0.12406846880912781,0.0531756691634655,0.1275225281715393,0.00027253388543613255
0.06127516180276871,0.12465831637382507,0.05885511636734009,0.1299656629562378,0.00027253388543613255
0.06077206879854202,0.12486297637224197,0.08309465646743774,0.15746252238750458,0.00027253388543613255
0.06030351668596268,0.12346950173377991,0.059952180832624435,0.13349805772304535,0.00027253388543613255
0.06031585484743118,0.12331774830818176,0.057863302528858185,0.12860578298568726,0.00027253388543613255
0.06144247204065323,0.12493269890546799,0.05456772819161415,0.1303487867116928,0.00027253388543613255
0.059812240302562714,0.1227678582072258,0.0541498064994812,0.1287885457277298,0.00027253388543613255
0.06108008325099945,0.12409494817256927,0.060054078698158264,0.13344980776309967,0.00027253388543613255
0.06125523895025253,0.12416359037160873,0.05590808019042015,0.13168786466121674,0.00027253388543613255
0.06066754460334778,0.12349754571914673,0.05394885689020157,0.12305774539709091,0.00027253388543613255
0.06012751907110214,0.12276771664619446,0.07215943187475204,0.13697758316993713,0.00027253388543613255
0.05748342350125313,0.11994092911481857,0.05290720611810684,0.12405802309513092,0.00013626694271806628
0.057699285447597504,0.119391068816185,0.05364379659295082,0.13433708250522614,0.00013626694271806628
0.05705700069665909,0.1195964440703392,0.0524648018181324,0.1259729266166687,0.00013626694271806628
0.05783388391137123,0.11965108662843704,0.05338237062096596,0.1270172894001007,0.00013626694271806628
0.0572664812207222,0.11938783526420593,0.05296711251139641,0.12898169457912445,0.00013626694271806628
0.05783223360776901,0.11972815543413162,0.05700621381402016,0.1308748424053192,0.00013626694271806628
0.05727345868945122,0.11923766881227493,0.05519074201583862,0.1294134259223938,0.00013626694271806628
0.05758250504732132,0.11937582492828369,0.05312393978238106,0.12645821273326874,0.00013626694271806628
0.05716720595955849,0.11886101961135864,0.05485938489437103,0.12692390382289886,0.00013626694271806628
0.05695582181215286,0.11905104666948318,0.05357292294502258,0.1274576485157013,0.00013626694271806628
0.05729625001549721,0.1191384345293045,0.06189339607954025,0.13602091372013092,0.00013626694271806628
0.05772051960229874,0.11971884965896606,0.054278746247291565,0.13111095130443573,0.00013626694271806628
0.05736469104886055,0.11903596669435501,0.05297612026333809,0.1307469755411148,0.00013626694271806628
0.05576508492231369,0.11741953343153,0.05310642719268799,0.12629303336143494,6.813347135903314e-05
0.055959656834602356,0.11742855608463287,0.05375063046813011,0.12754717469215393,6.813347135903314e-05
0.05584627389907837,0.11658364534378052,0.05282452329993248,0.1300150603055954,6.813347135903314e-05
0.05589140206575394,0.11716445535421371,0.05356757342815399,0.12636108696460724,6.813347135903314e-05
0.05593453347682953,0.11714927107095718,0.06174309924244881,0.13304777443408966,6.813347135903314e-05
0.056038402020931244,0.11688403785228729,0.0536193884909153,0.13051685690879822,6.813347135903314e-05
0.05607333779335022,0.1173282340168953,0.05257976055145264,0.12574273347854614,6.813347135903314e-05
0.055721037089824677,0.11728140711784363,0.05475882440805435,0.12837223708629608,6.813347135903314e-05
0.056399982422590256,0.11718326061964035,0.05562446266412735,0.12971574068069458,6.813347135903314e-05
0.05513446778059006,0.11634626239538193,0.05304522439837456,0.12840107083320618,6.813347135903314e-05
