horizon_minutes,samples,rmse,r2,mape,accuracy
1,1649,0.25035873065773817,-0.6427998124493899,21.202308769117263,78.79769123088273
3,346,0.47299514474588394,-4.658432801491066,12.407171874551075,87.59282812544893
5,82,0.5854626016497664,-7.624590714813159,8.829288818351849,91.17071118164816
15,1000,0.5395070055658957,0.69210111580054,12.808471552564912,87.19152844743509
30,1000,0.5395070055658957,0.69210111580054,12.808471552564912,87.19152844743509
60,1000,0.5395070055658957,0.69210111580054,12.808471552564912,87.19152844743509
